584,377.988ms,58.8438ms
585,377.091ms,58.8542ms
585,384.503ms,59.8261ms
585,380.743ms,57.5148ms
585,380.959ms,55.896ms
585,381.21ms,60.1069ms
585,378.995ms,63.9063ms
585,397.554ms,58.4631ms
585,380.421ms,56.2651ms
585,382.976ms,59.6419ms
585,384.9ms,62.4305ms
586,378.028ms,60.0911ms
586,381.999ms,60.3208ms
586,382.188ms,68.0905ms
586,389.099ms,58.5627ms
586,382.664ms,56.6441ms
586,377.203ms,60.363ms
586,381.138ms,55.1904ms
586,386.893ms,58.695ms
586,393.055ms,57.8258ms
586,380.942ms,56.1244ms
587,379.572ms,55.9959ms
587,383.866ms,57.2086ms
587,383.254ms,55.5677ms
587,383.866ms,58.3685ms
587,383.637ms,58.4056ms
587,379.585ms,56.9269ms
587,383.625ms,54.7333ms
587,389.039ms,59.3499ms
587,382.936ms,56.9702ms
587,384.808ms,58.1186ms
588,383.581ms,58.3827ms
588,386.418ms,59.4722ms
588,388.495ms,58.0541ms
588,386.19ms,59.3561ms
588,386.92ms,71.7223ms
588,380.567ms,59.088ms
588,384.501ms,59.8124ms
588,384.891ms,61.0507ms
588,385.689ms,57.1558ms
588,385.616ms,59.7326ms
589,383.716ms,58.6977ms
589,386.867ms,57.8716ms
589,386.868ms,60.1766ms
589,386.387ms,65.213ms
589,385.941ms,66.8371ms
67,0.6704ms,9.3608ms
67,0.9767ms,0.4849ms
67,0.9778ms,0.6422ms
67,0.9827ms,0.4333ms
67,0.9782ms,0.6972ms
589,382.398ms,71.5796ms
589,386.311ms,57.84ms
589,397.447ms,58.151ms
589,387.253ms,60.2471ms
589,387.593ms,57.047ms
590,397.397ms,60.2161ms
590,388.419ms,59.6667ms
590,388.65ms,59.8709ms
590,387.674ms,67.5331ms
590,389.711ms,60.3247ms
590,385.908ms,64.2366ms
590,389.255ms,60.2903ms
590,388.62ms,57.855ms
590,393.073ms,59.2847ms
590,390.345ms,58.2381ms
591,390.138ms,59.3996ms
591,392.302ms,61.3777ms
591,391.029ms,63.0654ms
591,390.84ms,69.5459ms
591,391.637ms,59.3547ms
591,390.649ms,62.7365ms
591,402.687ms,65.0747ms
591,403.007ms,63.5138ms
591,390.991ms,59.3387ms
591,392.461ms,58.3656ms
592,402.217ms,56.8158ms
592,398.543ms,60.7761ms
592,394.499ms,75.4826ms
592,394.227ms,65.01ms
592,392.215ms,61.252ms
592,388.27ms,56.8657ms
592,393.428ms,58.5278ms
592,407.638ms,58.1972ms
592,393.43ms,55.8825ms
592,391.453ms,59.0239ms
593,392.225ms,62.1345ms
593,394.792ms,59.5011ms
593,399.744ms,59.0476ms
593,394.813ms,71.2106ms
593,394.577ms,76.6645ms
593,390.395ms,59.768ms
593,396.432ms,59.361ms
593,421.587ms,60.6992ms
593,393.498ms,65.9693ms
593,395.064ms,62.86ms
594,393.226ms,60.569ms
594,397.466ms,60.929ms
594,396.475ms,59.7494ms
594,402.956ms,67.6395ms
594,395.418ms,62.5264ms
68,0.7116ms,1.8991ms
68,1.0291ms,0.4957ms
68,1.0209ms,0.4621ms
68,1.0393ms,0.5079ms
68,1.0331ms,0.7354ms
594,395.382ms,65.2018ms
594,399.36ms,59.0076ms
594,412.3ms,86.6041ms
594,398.72ms,58.7642ms
594,400.692ms,61.3721ms
595,408.081ms,59.3891ms
595,399.21ms,56.7912ms
595,400.578ms,60.0597ms
595,400.923ms,59.3082ms
595,407.774ms,59.1765ms
595,394.382ms,58.6657ms
595,400.474ms,65.1069ms
595,398.181ms,60.763ms
595,399.848ms,61.9581ms
595,400.389ms,57.9546ms
596,403.162ms,61.078ms
596,402.094ms,61.4766ms
596,402.358ms,89.8441ms
596,403.929ms,58.5396ms
596,404.011ms,63.5617ms
596,398.934ms,62.2492ms
596,403.235ms,62.9688ms
596,402.049ms,60.0175ms
596,414.949ms,57.8675ms
596,403.589ms,74.4049ms
597,398.717ms,58.8337ms
597,406.677ms,60.1647ms
597,401.643ms,63.9698ms
597,403.337ms,58.3167ms
597,401.621ms,59.7807ms
597,399.83ms,59.9675ms
597,407.161ms,58.3672ms
597,402.674ms,67.7113ms
597,401.437ms,62.2753ms
597,402.144ms,87.7943ms
598,407.59ms,63.6478ms
598,406.663ms,60.6778ms
598,405.66ms,63.6215ms
598,408.021ms,62.6355ms
598,407.368ms,62.4714ms
598,400.488ms,63.1757ms
598,416.856ms,58.9572ms
598,403.82ms,62.3318ms
598,403.718ms,66.8392ms
598,404.16ms,60.5069ms
599,408.625ms,62.4504ms
599,410.227ms,60.8899ms
599,422.144ms,62.4091ms
599,409.422ms,61.0086ms
599,410.149ms,61.175ms
68,0.7134ms,1.7995ms
68,1.0241ms,0.5172ms
68,1.0257ms,0.4935ms
68,1.0216ms,0.47ms
68,1.0194ms,0.5427ms
599,406.485ms,62.9714ms
599,413.247ms,60.177ms
599,406.397ms,60.2416ms
599,405.543ms,66.9042ms
599,406.426ms,65.2233ms
600,407.187ms,66.2774ms
600,412.641ms,62.0061ms
600,407.616ms,62.1036ms
600,407.262ms,62.8233ms
600,407.573ms,63.4759ms
600,408.183ms,58.9772ms
600,409.855ms,66.6265ms
600,412.036ms,58.9524ms
600,415.042ms,62.8293ms
600,410.849ms,60.1464ms
601,408.105ms,63.8855ms
601,413.224ms,62.5322ms
601,412.777ms,60.3015ms
601,412.492ms,68.9453ms
601,411.891ms,62.7759ms
601,428.269ms,67.6862ms
601,413.661ms,61.6382ms
601,420.767ms,62.8025ms
601,416.325ms,69.8692ms
601,413.204ms,60.1813ms
602,410.893ms,62.5344ms
602,425.606ms,61.7597ms
602,412.508ms,62.4349ms
602,413.39ms,65.944ms
602,425.329ms,60.1626ms
602,409.416ms,73.4345ms
602,415.402ms,63.412ms
602,419.563ms,68.7679ms
602,412.055ms,61.166ms
602,415.368ms,88.4481ms
603,411.972ms,70.1595ms
603,422.813ms,80.1724ms
603,417.359ms,65.939ms
603,414.961ms,97.0942ms
603,414.957ms,63.2543ms
603,411.088ms,64.0849ms
603,413.122ms,62.0616ms
603,414.887ms,63.0464ms
603,413.361ms,63.2229ms
603,414.01ms,62.0036ms
604,419.382ms,64.9899ms
604,420.267ms,68.2366ms
604,417.451ms,60.2656ms
604,418.714ms,64.4232ms
604,418.976ms,62.2731ms
69,0.7463ms,1.6507ms
69,1.0733ms,0.4975ms
69,1.0701ms,0.4874ms
69,1.0652ms,0.6493ms
69,1.0742ms,0.5448ms
604,415.717ms,63.7829ms
604,435.738ms,66.3315ms
604,417.844ms,68.2586ms
604,420.37ms,63.3581ms
604,420.096ms,65.5574ms
605,416.927ms,62.7042ms
605,419.748ms,63.3363ms
605,420.248ms,67.5202ms
605,420.696ms,62.9283ms
605,419.853ms,65.0147ms
605,414.921ms,66.1043ms
605,420.22ms,61.1304ms
605,418.238ms,65.3433ms
605,423.504ms,60.7165ms
605,428.923ms,61.5406ms
606,419.327ms,66.3569ms
606,421.458ms,69.4128ms
606,426.222ms,66.4887ms
606,418.998ms,64.2871ms
606,426.394ms,63.8008ms
606,419.267ms,71.723ms
606,423.716ms,65.066ms
606,424.09ms,63.9199ms
606,424.157ms,62.6454ms
606,423.18ms,59.7863ms
607,420.573ms,63.6626ms
607,422.902ms,67.8117ms
607,424.228ms,71.9634ms
607,424.423ms,64.6628ms
607,428.507ms,62.5096ms
607,418.956ms,63.588ms
607,423.473ms,67.0156ms
607,423.749ms,69.8199ms
607,422.561ms,69.5883ms
607,422.362ms,63.9373ms
608,435.303ms,65.8729ms
608,424.779ms,72.7215ms
608,425.666ms,69.5642ms
608,428.578ms,177.105ms
608,426.005ms,62.3553ms
608,422.492ms,60.3731ms
608,426.182ms,68.2472ms
608,425.342ms,62.2867ms
608,425.004ms,74.0503ms
608,424.384ms,69.224ms
609,426.629ms,70.7549ms
609,444.683ms,68.6744ms
609,430.127ms,72.8121ms
609,429.651ms,64.6921ms
609,431.038ms,64.6356ms
15,0.0134ms,1.658ms
15,0.0184ms,0.1143ms
15,0.0181ms,0.1358ms
15,0.0181ms,0.1356ms
15,0.018ms,0.1054ms
69,0.7367ms,1.7978ms
69,1.0717ms,0.5362ms
69,1.0673ms,0.4788ms
69,1.0626ms,0.5441ms
69,1.0708ms,0.4607ms
609,422.584ms,68.5649ms
609,426.861ms,67.0494ms
609,426.139ms,71.0252ms
609,427.166ms,65.6403ms
609,425.538ms,64.6333ms
610,429.228ms,65.8245ms
610,429.307ms,73.0302ms
610,429.801ms,66.8518ms
610,433.754ms,61.4383ms
610,430.229ms,63.0744ms
610,436.553ms,67.4417ms
610,429.718ms,70.0838ms
610,428.289ms,63.8825ms
610,429.171ms,75.1475ms
610,428.613ms,67.7812ms
611,427.471ms,65.2666ms
611,439.691ms,72.1478ms
611,430.151ms,63.891ms
611,431.692ms,62.8703ms
611,430.997ms,66.7304ms
611,426.63ms,65.3953ms
611,430.863ms,67.1914ms
611,430.609ms,66.3134ms
611,431.65ms,70.5017ms
611,430.348ms,67.5807ms
612,429.885ms,66.4655ms
612,436.754ms,64.5633ms
612,432.544ms,68.6954ms
612,437.136ms,64.0664ms
612,435.078ms,66.663ms
612,431.712ms,64.1982ms
612,447.325ms,66.0368ms
612,433.047ms,62.3298ms
612,434.191ms,68.3692ms
612,433.755ms,62.1901ms
613,432.265ms,69.3089ms
613,435.654ms,66.9902ms
613,435.977ms,65.8568ms
613,436.451ms,62.8526ms
613,435.042ms,65.2116ms
613,433.664ms,65.7284ms
613,435.868ms,62.2095ms
613,439.481ms,67.339ms
613,440.707ms,73.469ms
613,435.196ms,66.1506ms
614,432.671ms,67.3508ms
614,437.262ms,65.6422ms
614,436.601ms,63.5937ms
614,436.871ms,63.3822ms
614,448.022ms,64.7961ms
70,0.7686ms,1.9124ms
70,1.112ms,0.5205ms
70,1.1318ms,0.5218ms
70,1.1155ms,0.4819ms
70,1.1167ms,0.826ms
614,433.166ms,66.4331ms
614,435.832ms,66.4996ms
614,437.378ms,64.6827ms
614,436.192ms,66.3026ms
614,436.629ms,61.5204ms
615,437.868ms,64.5512ms
615,438.618ms,67.3615ms
615,439.846ms,65.339ms
615,441.821ms,85.3686ms
615,438.606ms,66.7015ms
615,441.82ms,70.1689ms
615,446.629ms,66.8384ms
615,440.361ms,68.3966ms
615,442.479ms,66.9322ms
615,455.067ms,64.2661ms
616,436.411ms,63.7129ms
616,441.776ms,65.3848ms
616,441.026ms,67.9144ms
616,441.638ms,66.1497ms
616,439.689ms,63.5453ms
616,451.289ms,68.7602ms
616,439.544ms,68.4955ms
616,446.195ms,62.2198ms
616,444.637ms,69.1441ms
616,445.764ms,65.7056ms
617,438.498ms,65.9314ms
617,444.072ms,67.3802ms
617,445.279ms,65.2256ms
617,442.898ms,65.6805ms
617,442.916ms,63.8856ms
617,447.278ms,66.1719ms
617,443.43ms,67.3417ms
617,457.011ms,77.2372ms
617,442.964ms,66.4314ms
617,444.78ms,65.431ms
618,455.666ms,64.522ms
618,446.442ms,66.7912ms
618,445.786ms,65.7303ms
618,446.01ms,69.2598ms
618,444.747ms,78.8253ms
618,442.243ms,68.6149ms
618,450.67ms,76.0192ms
618,446.128ms,67.7248ms
618,445.429ms,74.5522ms
618,444.744ms,65.7566ms
619,445.047ms,66.3462ms
619,447.264ms,71.4297ms
619,472.179ms,67.1568ms
619,447.339ms,66.9623ms
619,450.349ms,69.1845ms
70,0.7721ms,1.9477ms
70,1.1078ms,0.4934ms
70,1.1109ms,0.5243ms
70,1.1036ms,0.5338ms
70,1.1024ms,0.5886ms
619,455.74ms,67.5743ms
619,452.818ms,70.5279ms
619,446.05ms,74.3344ms
619,448.067ms,64.8646ms
619,447.013ms,70.1159ms
620,447.458ms,68.6117ms
620,449.817ms,66.4403ms
620,453.705ms,66.6798ms
620,449.028ms,73.7313ms
620,451.973ms,68.687ms
620,448.496ms,70.2353ms
620,454.803ms,66.7231ms
620,450.32ms,67.0179ms
620,453.223ms,65.7066ms
620,473.702ms,69.0219ms
621,450.621ms,122.393ms
621,453.818ms,71.3953ms
621,462.974ms,65.4789ms
621,453.313ms,68.0665ms
621,451.19ms,67.2402ms
621,452.173ms,70.8869ms
621,451.316ms,71.229ms
621,451.752ms,69.7584ms
621,451.841ms,70.494ms
621,452.216ms,66.0214ms
622,449.927ms,132.377ms
622,458.005ms,68.0406ms
622,454.263ms,69.4704ms
622,454.276ms,77.9618ms
622,454.413ms,72.5454ms
622,453.341ms,71.3426ms
622,470.06ms,73.8839ms
622,459.2ms,67.1949ms
622,459.643ms,69.3346ms
622,456.697ms,98.5205ms
623,454.382ms,66.6861ms
623,454.257ms,70.3728ms
623,456.069ms,65.1151ms
623,454.226ms,90.8893ms
623,455.065ms,67.468ms
623,455.972ms,67.9835ms
623,456.253ms,67.6485ms
623,456.618ms,69.342ms
623,469.95ms,70.9559ms
623,456.235ms,67.2352ms
624,453.856ms,67.2726ms
624,460.955ms,68.5377ms
624,457.993ms,70.8255ms
624,458.404ms,69.7219ms
624,458.716ms,66.6331ms
71,0.8055ms,3.3083ms
71,1.1554ms,0.5472ms
71,1.1716ms,4.8623ms
71,1.1564ms,0.4979ms
71,1.1545ms,0.5279ms
624,454.363ms,69.0099ms
624,457.151ms,68.8046ms
624,458.181ms,72.4364ms
624,461.2ms,70.147ms
624,469.122ms,69.1829ms
625,456.922ms,70.6614ms
625,459.375ms,73.6201ms
625,459.826ms,74.5757ms
625,460.15ms,69.2109ms
625,460.239ms,199.419ms
625,460.303ms,66.1365ms
625,465.141ms,206.004ms
625,468.747ms,76.9614ms
625,460.788ms,72.2682ms
625,460.378ms,67.8017ms
626,471.509ms,70.5452ms
626,464.981ms,67.4248ms
626,464.193ms,65.8217ms
626,474.94ms,69.375ms
626,462.834ms,67.721ms
626,464.458ms,69.2201ms
626,465.521ms,104.888ms
626,465.265ms,68.8625ms
626,465.536ms,66.2564ms
626,464.751ms,69.7505ms
627,462.711ms,73.0861ms
627,471.221ms,66.8394ms
627,467.495ms,67.2487ms
627,463.791ms,69.2815ms
627,465.961ms,69.1427ms
627,465.459ms,68.0867ms
627,465.95ms,65.6569ms
627,468.453ms,69.1816ms
627,465.743ms,66.5339ms
627,463.218ms,72.6127ms
628,464.389ms,73.5658ms
628,467.656ms,66.8988ms
628,467.622ms,65.5891ms
628,470.199ms,69.6388ms
628,466.408ms,70.4205ms
628,468.74ms,72.8732ms
628,470.677ms,71.3732ms
628,468.759ms,71.1554ms
628,468.632ms,72.248ms
628,471.263ms,70.7435ms
629,467.347ms,84.3306ms
629,471.274ms,73.9406ms
629,485.865ms,68.7932ms
629,472.138ms,70.1798ms
629,478.63ms,80.8091ms
71,0.7951ms,1.856ms
71,1.1578ms,3.8698ms
71,1.1697ms,0.513ms
71,1.1523ms,0.5395ms
71,1.1604ms,0.5578ms
629,464.539ms,69.9638ms
629,468.399ms,69.5211ms
629,468.784ms,73.696ms
629,467.838ms,73.7023ms
629,468.161ms,66.3803ms
630,468.073ms,71.3422ms
630,469.933ms,82.9349ms
630,470.911ms,76.0348ms
630,472.154ms,77.5212ms
630,470.996ms,67.3406ms
630,468.937ms,68.6742ms
630,471.675ms,77.9538ms
630,471.655ms,69.7773ms
630,472.497ms,69.3463ms
630,471.381ms,73.5017ms
631,472.596ms,75.8178ms
631,474.437ms,73.7754ms
631,474.69ms,74.2924ms
631,473.544ms,71.3045ms
631,481.239ms,67.0531ms
631,470.703ms,70.9066ms
631,481.843ms,75.7097ms
631,473.155ms,74.5856ms
631,475.092ms,82.643ms
631,474.755ms,97.7133ms
632,473.509ms,73.17ms
632,478.423ms,80.0636ms
632,478.866ms,70.7302ms
632,478.042ms,73.1105ms
632,476.407ms,69.9863ms
632,485.844ms,71.598ms
632,475.564ms,75.0887ms
632,476.747ms,72.9316ms
632,475.107ms,76.373ms
632,474.983ms,66.6622ms
633,475.392ms,70.7972ms
633,480.189ms,71.9725ms
633,481.229ms,71.6774ms
633,479.135ms,69.6817ms
633,480.323ms,71.1918ms
633,473.007ms,72.8721ms
633,479.055ms,67.2782ms
633,477.721ms,88.9175ms
633,477.859ms,72.235ms
633,477.243ms,127.676ms
634,479.183ms,71.0258ms
634,481.874ms,72.1632ms
634,480.923ms,71.8024ms
634,479.552ms,70.3786ms
634,488.634ms,74.9314ms
72,0.847ms,1.8413ms
72,1.2174ms,0.5046ms
72,1.1965ms,0.5329ms
72,1.1958ms,10.3976ms
72,1.1946ms,14.0201ms
634,479.736ms,74.6908ms
634,484.285ms,73.4183ms
634,498.431ms,72.3968ms
634,483.334ms,72.1817ms
634,482.676ms,70.8005ms
635,478.949ms,70.0258ms
635,481.801ms,74.5395ms
635,484.531ms,66.4112ms
635,484.4ms,79.4629ms
635,484.769ms,67.9316ms
635,485.444ms,72.9791ms
635,490.041ms,71.8721ms
635,492.543ms,76.3794ms
635,484.015ms,73.0252ms
635,484.114ms,72.5605ms
636,482.921ms,72.8164ms
636,487.975ms,73.7988ms
636,489.812ms,73.232ms
636,492.425ms,73.4974ms
636,488.603ms,74.8593ms
636,485.025ms,74.6675ms
636,484.909ms,69.3078ms
636,483.341ms,69.404ms
636,487.858ms,80.332ms
636,488.126ms,73.3941ms
637,483.661ms,73.1707ms
637,488.182ms,76.3109ms
637,485.268ms,70.5025ms
637,486.03ms,71.7943ms
637,486.369ms,73.014ms
637,485.636ms,71.3072ms
637,503.142ms,78.2152ms
637,485.701ms,73.7153ms
637,487.712ms,71.8946ms
637,491.987ms,69.4453ms
638,493.212ms,73.1474ms
638,490.693ms,74.2984ms
638,492.28ms,75.348ms
638,490.524ms,77.7912ms
638,491.327ms,73.9389ms
638,488.616ms,71.061ms
638,490.857ms,80.4037ms
638,504.825ms,74.4595ms
638,490.362ms,71.996ms
638,489.225ms,73.2846ms
639,489.991ms,89.2623ms
639,491.12ms,68.2209ms
639,507.157ms,84.0567ms
639,492.337ms,71.5269ms
639,493.363ms,71.4959ms
72,0.83ms,1.859ms
72,1.206ms,0.5428ms
72,1.2043ms,0.5508ms
72,1.238ms,0.5229ms
72,1.2179ms,0.5087ms
639,489.574ms,72.6921ms
639,493.716ms,71.5851ms
639,496.562ms,74.9275ms
639,498.446ms,71.8289ms
639,494.572ms,71.2282ms
640,492.106ms,72.0489ms
640,494.844ms,73.672ms
640,499.942ms,70.7933ms
640,495.724ms,80.3139ms
640,496.898ms,73.2597ms
640,491.625ms,74.3695ms
640,494.649ms,75.4326ms
640,494.343ms,71.3674ms
640,499.371ms,79.2596ms
640,495.9ms,100.999ms
641,493.568ms,73.3359ms
641,507.632ms,75.3849ms
641,493.974ms,71.9037ms
641,499.337ms,74.1689ms
641,494.943ms,74.4269ms
641,492.388ms,76.788ms
641,495.285ms,79.6863ms
641,495.276ms,134.136ms
641,497.218ms,73.8273ms
641,496.92ms,72.5563ms
642,495.506ms,79.9432ms
642,498.996ms,88.5092ms
642,502.301ms,71.043ms
642,498.201ms,70.9172ms
642,497.084ms,74.9628ms
642,512.608ms,72.7705ms
642,501.881ms,86.0062ms
642,504.408ms,115.12ms
642,503.405ms,72.3988ms
642,500.815ms,76.2354ms
643,505.831ms,77.1785ms
643,502.217ms,75.8235ms
643,502.741ms,73.7603ms
643,499.704ms,77.469ms
643,501.665ms,74.2165ms
643,517.349ms,76.6982ms
643,503.771ms,75.6417ms
643,516.683ms,74.4739ms
643,500.489ms,74.5026ms
643,503.235ms,73.1767ms
644,501.719ms,73.6127ms
644,501.808ms,73.5159ms
644,503.503ms,85.5448ms
644,501.492ms,75.3326ms
644,503.569ms,75.2858ms
73,0.8522ms,23.7949ms
73,1.2814ms,19.4801ms
73,1.2894ms,15.8476ms
73,1.2696ms,20.0371ms
73,1.276ms,15.7962ms
644,503.795ms,77.7566ms
644,508.511ms,76.7098ms
644,503.329ms,81.3755ms
644,503.565ms,76.5986ms
644,509.321ms,76.6349ms
645,508.124ms,71.0772ms
645,507.535ms,75.0729ms
645,507.338ms,79.156ms
645,514.292ms,79.017ms
645,504.451ms,75.5501ms
645,500.517ms,77.7897ms
645,506.146ms,74.4216ms
645,507.409ms,78.5079ms
645,505.553ms,74.1394ms
645,505.788ms,72.7744ms
646,507.384ms,83.8402ms
646,511.091ms,144.196ms
646,508.288ms,78.5715ms
646,509.815ms,70.8672ms
646,507.712ms,79.3186ms
646,508.942ms,78.2632ms
646,509.451ms,73.9509ms
646,510.094ms,73.3365ms
646,513.077ms,72.4428ms
646,508.177ms,76.0361ms
647,509.895ms,77.7666ms
647,511.132ms,76.4475ms
647,509.387ms,76.8108ms
647,514.289ms,96.5392ms
647,510.123ms,77.5957ms
647,507.565ms,78.4782ms
647,525.213ms,79.2674ms
647,515.913ms,75.5912ms
647,514.876ms,81.4565ms
647,510.491ms,79.8147ms
648,511.325ms,79.6302ms
648,518.549ms,77.7273ms
648,512.916ms,84.2217ms
648,512.15ms,79.3577ms
648,512.938ms,74.3301ms
648,508.735ms,78.8082ms
648,515.154ms,87.6492ms
648,513.141ms,77.6241ms
648,511.295ms,76.5523ms
648,525.76ms,77.7842ms
649,513.264ms,79.2546ms
649,519.594ms,72.7101ms
649,520.005ms,77.8515ms
649,518.068ms,75.7999ms
649,520.26ms,72.1205ms
73,0.8741ms,1.7131ms
73,1.2631ms,0.5576ms
73,1.2692ms,0.9578ms
73,1.2537ms,0.5292ms
73,1.2562ms,0.6851ms
649,512.88ms,76.8251ms
649,517.104ms,76.7759ms
649,515.514ms,76.5861ms
649,516.822ms,78.0063ms
649,515.845ms,79.3565ms
650,514.66ms,80.9348ms
650,518.742ms,80.3062ms
650,517.253ms,74.1108ms
650,516.316ms,82.4158ms
650,518.673ms,73.2683ms
650,512.098ms,79.8038ms
650,517.556ms,73.7336ms
650,519.575ms,71.9874ms
650,515.644ms,84.1428ms
650,517.084ms,78.0624ms
651,516.84ms,75.507ms
651,523.571ms,75.4593ms
651,524.242ms,74.4217ms
651,522.754ms,78.267ms
651,523.495ms,79.2977ms
651,514.292ms,79.5662ms
651,524.402ms,78.4535ms
651,521.572ms,76.0041ms
651,519.038ms,80.523ms
651,518.782ms,101.711ms
652,517.866ms,91.8228ms
652,523.136ms,78.7601ms
652,528.253ms,80.801ms
652,520.525ms,79.4317ms
652,521.837ms,97.0705ms
652,558.96ms,228.182ms
652,531.759ms,78.7014ms
652,523.976ms,80.2146ms
652,523.474ms,78.1946ms
652,521.938ms,80.1672ms
653,526.014ms,84.141ms
653,524.306ms,75.8111ms
653,541.183ms,80.2841ms
653,528.326ms,75.5702ms
653,530.119ms,75.2922ms
653,522.29ms,76.5068ms
653,523.664ms,74.8294ms
653,523.959ms,82.6778ms
653,523.737ms,80.7047ms
653,523.965ms,75.652ms
654,524.364ms,81.4896ms
654,527.007ms,84.6065ms
654,527.776ms,77.2404ms
654,527.182ms,80.3825ms
654,525.72ms,79.8767ms
74,0.9055ms,1.968ms
74,1.326ms,0.5985ms
74,1.4334ms,0.608ms
74,1.3118ms,0.5792ms
74,1.3059ms,0.5785ms
654,524.342ms,80.0275ms
654,524.347ms,80.8317ms
654,525.143ms,75.3199ms
654,525.248ms,76.9467ms
654,531.851ms,77.6091ms
655,525.768ms,81.3547ms
655,529.117ms,72.959ms
655,531.184ms,73.6785ms
655,529.631ms,77.4849ms
655,530.064ms,76.902ms
655,527.313ms,81.6353ms
655,531.451ms,78.15ms
655,533.846ms,75.2444ms
655,529.472ms,78.4983ms
655,540.861ms,78.544ms
656,527.383ms,80.1759ms
656,532.762ms,79.7298ms
656,532.155ms,81.9998ms
656,532.564ms,80.0878ms
656,530.29ms,77.4345ms
656,529.102ms,75.1102ms
656,532.979ms,76.2696ms
656,531.922ms,81.4989ms
656,531.745ms,76.0019ms
656,543.758ms,79.5909ms
657,528.537ms,82.3904ms
657,534.336ms,76.7825ms
657,534.997ms,88.2002ms
657,534.545ms,78.2247ms
657,535.178ms,80.5998ms
657,528.682ms,78.0491ms
657,536ms,80.5213ms
657,537.814ms,85.5927ms
657,532.692ms,79.4453ms
657,534.632ms,81.4305ms
658,530.918ms,81.8213ms
658,535.091ms,79.3341ms
658,537.154ms,80.7301ms
658,537.015ms,78.9636ms
658,537.476ms,83.562ms
658,532.608ms,79.508ms
658,535.965ms,78.2545ms
658,547.102ms,79.9933ms
658,535.701ms,78.4507ms
658,540.275ms,80.7083ms
659,539.322ms,81.3545ms
659,541.761ms,76.7392ms
659,541.593ms,79.3399ms
659,539.023ms,81.2346ms
659,540.889ms,76.4433ms
16,0.0155ms,1.5158ms
16,0.0212ms,0.1516ms
16,0.021ms,0.1705ms
16,0.021ms,0.1224ms
16,0.021ms,0.1066ms
74,0.8873ms,2.0213ms
74,1.3011ms,0.7175ms
74,1.3005ms,0.5748ms
74,1.3152ms,0.5814ms
74,1.3342ms,0.6193ms
659,533.742ms,79.9149ms
659,538.162ms,195.778ms
659,541.979ms,77.6064ms
659,538.557ms,79.4115ms
659,542.475ms,101.612ms
660,536.841ms,84.9431ms
660,554.621ms,85.2692ms
660,539.63ms,80.3503ms
660,543.099ms,80.7072ms
660,542.034ms,82.883ms
660,538.403ms,89.9814ms
660,546.038ms,78.1719ms
660,541.639ms,87.3969ms
660,541.439ms,80.9037ms
660,544.321ms,77.6146ms
661,540.129ms,79.6241ms
661,542.712ms,82.8741ms
661,546.589ms,80.4963ms
661,575.249ms,106.042ms
661,542.903ms,80.5899ms
661,542.031ms,80.0901ms
661,541.921ms,81.8509ms
661,543.242ms,77.7261ms
661,547.791ms,84.9192ms
661,541.569ms,81.7152ms
662,550.728ms,78.3274ms
662,547.717ms,79.0081ms
662,552.206ms,78.7113ms
662,547.526ms,80.8809ms
662,544.975ms,77.7606ms
662,566.682ms,82.5887ms
662,546.22ms,84.6451ms
662,546.588ms,82.15ms
662,550.931ms,82.1333ms
662,547.862ms,81.0498ms
663,556.479ms,78.4425ms
663,553.117ms,82.7195ms
663,551.596ms,90.8105ms
663,557.163ms,84.0227ms
663,550.681ms,82.6684ms
663,544.786ms,82.5066ms
663,547.516ms,83.691ms
663,547.36ms,79.1161ms
663,546.292ms,83.4622ms
663,548.309ms,79.1279ms
664,562.281ms,92.6875ms
664,551.864ms,79.657ms
664,552.557ms,87.2721ms
664,550.104ms,80.5192ms
664,552.437ms,91.0645ms
75,0.9525ms,1.9706ms
75,1.3669ms,0.6064ms
75,1.3489ms,0.6349ms
75,1.3963ms,0.9761ms
75,1.3492ms,0.6687ms
664,546.885ms,81.6339ms
664,548.851ms,80.6317ms
664,555.071ms,80.5381ms
664,549.416ms,85.2244ms
664,551.145ms,80.1854ms
665,551.085ms,81.7945ms
665,553.437ms,81.2221ms
665,555.145ms,78.6364ms
665,553.798ms,80.2415ms
665,553.311ms,84.2698ms
665,548.015ms,83.3598ms
665,553.478ms,117.24ms
665,556.627ms,104.318ms
665,555.976ms,82.3136ms
665,554.159ms,80.736ms
666,554.197ms,83.785ms
666,557.708ms,80.6688ms
666,556.914ms,80.6609ms
666,560.716ms,87.5556ms
666,555.031ms,80.9209ms
666,553.746ms,83.5024ms
666,568.421ms,80.0477ms
666,557.421ms,79.5608ms
666,561.235ms,82.5008ms
666,560.077ms,80.8024ms
667,553.054ms,83.3745ms
667,556.384ms,89.7308ms
667,558.949ms,83.8602ms
667,559.506ms,78.1567ms
667,556.9ms,83.8574ms
667,557.793ms,81.4564ms
667,560.104ms,84.5838ms
667,558.969ms,85.5212ms
667,561.144ms,76.7412ms
667,562.45ms,81.0246ms
668,557.303ms,82.8588ms
668,561.567ms,81.6114ms
668,564.074ms,80.3602ms
668,560.111ms,81.9961ms
668,560.558ms,81.6854ms
668,558.859ms,93.8925ms
668,562.079ms,80.662ms
668,565.595ms,146.012ms
668,566.992ms,83.6239ms
668,563.649ms,90.4121ms
669,560.117ms,83.8671ms
669,564.378ms,90.1252ms
669,563.428ms,83.8186ms
669,563.421ms,82.6648ms
